dose,t,X,X_var,Y,Y_var,Z,Z_var
46.7,3.3533533533533535,7.658550183052345,1.286201831346966,20.065478938545915,12.351590454408052,18.976012913817417,7.425480801564395
46.7,3.3583583583583585,7.6482903508237285,1.2834003545932027,20.064088462012172,12.355278409474282,18.987556013959228,7.436661929555869
46.7,3.3633633633633635,7.638207827548978,1.2802801538033282,20.06269033693883,12.359196409742774,18.99916155765894,7.447507449450174
46.7,3.3683683683683685,7.628011150721605,1.2774905335211948,20.061197215543473,12.363015846051137,19.010693788376265,7.458492795159098
46.7,3.3733733733733735,7.617988955567951,1.2745534946523245,20.05979515309738,12.36598540785732,19.022263252017815,7.469716561036925
46.7,3.3783783783783785,7.607897804130358,1.271545963301035,20.05827813324634,12.370248022011351,19.033779809049914,7.480410074989251
46.7,3.3833833833833835,7.597868925924906,1.2686160595957126,20.056763338954994,12.373659634910332,19.045308430743418,7.491062336909338
46.7,3.3883883883883885,7.587895834617479,1.2658291945406206,20.05529647999428,12.377261702423468,19.05680039732284,7.5021658856272015
46.7,3.3933933933933935,7.577982930501886,1.2630576511345626,20.053723692084688,12.381050207836443,19.068277675834775,7.513089058522479
46.7,3.3983983983983985,7.5681006320668445,1.260042735805519,20.052114456420465,12.38443644229457,19.079750007560463,7.523735059435709
46.7,3.4034034034034035,7.558230630182383,1.2572483211180803,20.05058449895177,12.388025074829075,19.09123727551057,7.53512262324516
46.7,3.4084084084084085,7.5483749585051925,1.2543222541516268,20.048991332363396,12.391746209396985,19.102632294818562,7.545701699134117
46.7,3.4134134134134135,7.538589603680625,1.2515417402173414,20.04732160642711,12.395600176042178,19.114023880830253,7.557057386584321
46.7,3.4184184184184185,7.528802225535354,1.2486823538902907,20.04574239567811,12.399243015248219,19.125506896440267,7.567570425718586
46.7,3.4234234234234235,7.519071827218574,1.2458710838965834,20.044038075117673,12.402709487876356,19.136872699598257,7.57833878543418
46.7,3.4284284284284285,7.509365644515807,1.243087175264294,20.04232791680686,12.405979268345993,19.148215577244777,7.589108758901706
46.7,3.4334334334334335,7.499753834960948,1.2402762805133403,20.04071242513303,12.409700294545459,19.15960664033643,7.600245207923406
46.7,3.4384384384384385,7.490146847631439,1.2373840686670292,20.038903575106517,12.413301145317844,19.170976287461738,7.610858101338939
46.7,3.4434434434434436,7.480543727715314,1.2345868950664032,20.03717311569763,12.41710436077329,19.182291415831443,7.621244118729464
46.7,3.4484484484484486,7.4710348987414905,1.2318677457205713,20.03538208536195,12.42041951349588,19.193607153418984,7.632343575647997
46.7,3.4534534534534536,7.461531209001565,1.2291085978351732,20.033585437350077,12.424016245576754,19.204971494235703,7.6431021480529076
46.7,3.4584584584584586,7.452060482017699,1.2261808658372761,20.03174010646886,12.427754442899008,19.216184726913013,7.654170878810779
46.7,3.4634634634634636,7.442590265245445,1.223541897237335,20.02986827373057,12.43111746559359,19.22747286430748,7.664605123611571
46.7,3.4684684684684686,7.433135105047516,1.2207354934499786,20.02809274936774,12.434457396380902,19.238820230222462,7.675438694265692
46.7,3.4734734734734736,7.423752401037056,1.2180243602922045,20.026241263601914,12.4384612980612,19.25000394943061,7.686144595014874
46.7,3.4784784784784786,7.41446914212925,1.2153017176448302,20.024293238920635,12.441633503402054,19.261282852502735,7.6971003870919255
46.7,3.4834834834834836,7.40517675450663,1.212637556940103,20.02239248842179,12.444682047662909,19.27246366752647,7.7077867934010476
46.7,3.4884884884884886,7.3958795257092245,1.2098254487740852,20.020391003681276,12.448795478653853,19.283667067166014,7.718439697988788
46.7,3.4934934934934936,7.386614167687036,1.20718308784101,20.018544411413785,12.451840395309159,19.29481201492556,7.72947789000061
46.7,3.4984984984984986,7.377395789807852,1.204388424755192,20.01655678770531,12.455697590743105,19.306022136281044,7.739918663175993
46.7,3.5035035035035036,7.368225692439439,1.201702670976264,20.014529733218556,12.45937771947703,19.3171788835494,7.7503625425124625
46.7,3.5085085085085086,7.359110503109944,1.1989269135854639,20.012577298937018,12.46264152727075,19.328388242066683,7.761127136791851
46.7,3.5135135135135136,7.350022483998812,1.1963803135864657,20.01044298543199,12.466039493362931,19.33954550738898,7.772431094651096
